F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-abrown@apache.org,F71-suresht@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,category
825,30,146,58,0.2664092664092664,0.4850019477989871,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,146,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1,0.1409213429552811,-0.8,0.1409213429552811,-0.9166666666666666,7010,19,633,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,open
825,30,146,58,0.6297055984555985,0.4850019477989871,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.0615384615384615,0.1281008221198313,-0.8769230769230769,0.1281008221198313,-0.9166666666666666,550,19,633,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
825,30,146,58,0.996138996138996,0.4850019477989871,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,146,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1,0.1409213429552811,-0.8,0.1409213429552811,-0.9166666666666666,592,19,633,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
2567,1075,6,58,0.5233644859813084,0.2105263157894736,0.9090909090909092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,1862,19,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
2651,1117,5,58,0.8380281690140845,0.2903225806451613,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,550,19,65,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
2651,1117,5,58,0.5492957746478874,0.2903225806451613,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1785714285714285,0.1281008221198313,-0.6428571428571429,0.1281008221198313,-1.0,384,19,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
8134,3245,8,58,0.8072289156626506,0.032258064516129,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,PERFORMANCE,DM_GC,1,-1.0,0.0,0.1409213429552811,-1.0,0.1409213429552811,-1.0,550,19,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
8134,3245,8,58,0.6144578313253012,0.032258064516129,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,PERFORMANCE,DM_GC,1,-1.0,0.0,0.1409213429552811,-1.0,0.1409213429552811,-1.0,550,19,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
8134,3245,8,58,0.3253012048192771,0.032258064516129,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,146,BAD_PRACTICE,NM_CLASS_NAMING_CONVENTION,2,0.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,19,43,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,open
8134,3245,8,58,0.9759036144578314,0.032258064516129,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,MT_CORRECTNESS,RU_INVOKE_RUN,1,-1.0,0.0,0.0834179922756752,-1.0,0.0834179922756752,-1.0,550,19,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
8071,3153,21,12,0.5633333333333334,0.9338235294117648,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0412371134020618,0.1281008221198313,-0.9175257731958762,0.1281008221198313,-1.0,7378,144,236,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,open
8071,3153,21,12,0.93,0.9338235294117648,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,144,236,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,open
8134,3245,14,12,0.8778801843317973,0.6468085106382979,0.2166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0412371134020618,0.1281008221198313,-0.9175257731958762,0.1281008221198313,-1.0,910,144,364,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,open
8134,3245,14,12,0.880184331797235,0.6468085106382979,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,910,144,364,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,open
8134,3245,14,12,0.9447004608294932,0.6468085106382979,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.2,0.1281008221198313,-0.6,0.1281008221198313,-1.0,7378,144,364,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,open
8134,3245,14,12,0.7350230414746544,0.6468085106382979,0.7619047619047619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,42,144,364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
8134,3245,14,12,0.1474654377880184,0.6468085106382979,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,144,364,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,open
798,18,11,12,0.6965174129353234,0.925531914893617,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0412371134020618,0.1281008221198313,-0.9175257731958762,0.1281008221198313,-1.0,7378,144,18,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,open
8134,3245,32,12,0.3071593533487298,0.9113300492610836,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,7378,144,367,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,open
7024,2659,11,12,0.5448717948717948,0.4719101123595505,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0163934426229508,0.1281008221198313,-0.9672131147540984,0.1281008221198313,-0.3333333333333333,7378,144,104,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,open
7024,2659,11,12,0.8269230769230769,0.4719101123595505,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0163934426229508,0.1281008221198313,-0.9672131147540984,0.1281008221198313,-0.3333333333333333,7378,144,104,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,open
7024,2659,11,12,0.9615384615384616,0.4719101123595505,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0163934426229508,0.1281008221198313,-0.9672131147540984,0.1281008221198313,-0.3333333333333333,6268,144,104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
3229,1574,27,8,0.1913265306122449,0.9613259668508288,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,2473,17,343,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,open
8134,3245,2,45,0.4453781512605042,0.2073170731707317,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0754716981132075,0.1409213429552811,-0.8490566037735849,0.1409213429552811,-1.0,7379,1856,19,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,open
2381,970,23,45,0.1953727506426735,0.5035063113604488,0.1153846153846153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,BC_VACUOUS_INSTANCEOF,2,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,2822,1856,486,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,open
2381,970,23,45,0.3316195372750642,0.5035063113604488,0.3181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,MT_CORRECTNESS,DC_DOUBLECHECK,2,-1.0,0.0,0.0834179922756752,-1.0,0.0834179922756752,-1.0,7378,1856,486,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,open
2381,970,23,45,0.9537275064267352,0.5035063113604488,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,486,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,open
2381,970,23,45,0.4010282776349614,0.5035063113604488,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,486,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,open
2381,970,23,45,0.4254498714652956,0.5035063113604488,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,486,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,open
2381,970,23,45,0.6263924592973437,0.5035063113604488,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,486,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,open
2381,970,23,45,0.5389888603256212,0.5035063113604488,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,486,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,open
2381,970,23,45,0.8367609254498715,0.5035063113604488,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,486,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,open
2381,970,23,45,0.2780634104541559,0.5035063113604488,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,486,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,open
2381,970,23,45,0.7950299914310197,0.5035063113604488,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,1793,1856,486,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,open
2381,970,23,45,0.87146529562982,0.5035063113604488,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,486,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,open
6439,2518,119,45,0.112565445026178,0.9570135746606336,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7379,1856,1202,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,open
6439,2518,119,45,0.3675392670157068,0.9570135746606336,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.1320754716981132,0.1281008221198313,-0.7358490566037735,0.1281008221198313,-1.0,38,1856,1202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
6439,2518,119,45,0.7738219895287958,0.9570135746606336,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.1320754716981132,0.1281008221198313,-0.7358490566037735,0.1281008221198313,-1.0,38,1856,1202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
3230,1580,20,45,0.8867699642431466,0.6008230452674898,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,571,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,open
3230,1580,20,45,0.2467222884386174,0.6008230452674898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,571,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,open
3230,1580,20,45,0.2431466030989273,0.6008230452674898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,571,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,open
3230,1580,20,45,0.3802145411203814,0.6008230452674898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,571,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,open
3230,1580,20,45,0.5184743742550656,0.6008230452674898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,571,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,open
3230,1580,20,45,0.700834326579261,0.6008230452674898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,571,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,open
3230,1580,20,45,0.6930870083432658,0.6008230452674898,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,571,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,open
3230,1580,20,45,0.7949940405244339,0.6008230452674898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,571,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,open
2162,859,146,45,0.9044730856709629,0.8002043944813491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.0412371134020618,0.1281008221198313,-0.9175257731958762,0.1281008221198313,-0.6,577,1856,738,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,close
2162,859,146,45,0.8966388678291635,0.8002043944813491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.0412371134020618,0.1281008221198313,-0.9175257731958762,0.1281008221198313,-0.6,577,1856,738,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,close
2162,859,146,45,0.3482436189032095,0.8002043944813491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-0.6,4096,1856,738,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,open
2162,859,146,45,0.1018448319433914,0.8002043944813491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-0.6,7379,1856,738,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,open
2162,859,146,45,0.8286580742987112,0.8002043944813491,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-0.6,7379,1856,738,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,open
2162,859,146,45,0.8334596916856204,0.8002043944813491,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-0.6,7379,1856,738,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,open
2162,859,146,45,0.8311852413444528,0.8002043944813491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-0.6,7379,1856,738,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,open
2162,859,146,45,0.565832701541572,0.8002043944813491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-0.6,7379,1856,738,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,open
2162,859,146,45,0.5847864543846348,0.8002043944813491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.1320754716981132,0.1281008221198313,-0.7358490566037735,0.1281008221198313,-0.6,9,1856,738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
2162,859,146,45,0.6795552185999495,0.8002043944813491,0.5762032085561497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.0862068965517241,0.1409213429552811,-0.8275862068965517,0.1409213429552811,-0.6,7378,1856,738,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,open
7985,3089,5,45,0.8343949044585988,0.4431818181818182,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.2,0.1281008221198313,-0.6,0.1281008221198313,-1.0,95,1856,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1099,143,209,45,0.5647012783720323,1.953703703703704,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,6726,1856,2064,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,open
1099,143,209,45,0.0414818679885207,1.953703703703704,0.3684210526315789,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,UI_INHERITANCE_UNSAFE_GETRESOURCE,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,6113,1856,2064,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,open
6607,2545,13,45,0.84375,1.1485148514851484,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7378,1856,179,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,open
1025,110,90,45,0.8218071680969208,0.957351290684624,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,7379,1856,704,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,open
3440,1725,238,45,0.5737847222222222,1.1725158562367866,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-0.875,7379,1856,1857,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,open
3440,1725,238,45,0.7130208333333333,1.1725158562367866,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-0.875,7379,1856,1857,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,open
3440,1725,238,45,0.7565972222222223,1.1725158562367866,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-0.875,1625,1856,1857,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,close
3440,1725,238,45,0.6829861111111111,1.1725158562367866,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-0.875,7379,1856,1857,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,open
