F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Model,F3-VersionRange,F3-localRepository(),F3-problems.getModel(),F3-DefaultBeanConfigurationRequest,F3-File,F3-InputStream,F3-null,F3-boolean,F3-settingsSource.getInputStream(),F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-ModelBuildingRequest,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-Map<String >,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-rfscholte@codehaus.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-jason@tesla.io,F71-krosenvold@apache.org,F71-michaelo@apache.org,F71-jdcasey@apache.org,category
3432,2205,4,83,0.75,0.9583333333333334,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110,CORRECTNESS,RV_RETURN_VALUE_IGNORED,3,-1.0,0.0,0.0332571428571428,-1.0,0.0332571428571428,-1.0,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
2264,2009,41,43,0.2191558441558441,0.059375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0078740157480314,0.0292099903103599,-0.8661417322834646,0.0292099903103599,-1.0,1997,28,1003,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,open
2264,2009,41,43,0.2784090909090909,0.059375,0.6494845360824743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0,0.0109808633082005,-1.0,0.0109808633082005,-1.0,1717,28,1003,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,open
2264,2009,41,43,0.8660714285714286,0.059375,0.3829787234042553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0,0.0109808633082005,-1.0,0.0109808633082005,-1.0,1717,28,1003,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,open
2264,2009,41,43,0.5462662337662337,0.059375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.25,0.0109808633082005,-0.5,0.0109808633082005,-1.0,1317,28,1003,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,open
2264,2009,41,43,0.7751623376623377,0.059375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,1997,28,1003,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,open
2140,1976,15,43,0.8535353535353535,0.1985294117647058,0.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.25,0.0292099903103599,-0.5,0.0292099903103599,-1.0,661,28,158,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,open
1851,1905,6,43,0.7375,0.3673469387755102,0.6666666666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,1319,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1851,1905,6,43,0.8125,0.3673469387755102,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,1319,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1851,1905,6,43,0.9625,0.3673469387755102,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,1319,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1851,1905,6,43,0.8875,0.3673469387755102,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,1319,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
2264,2009,8,43,0.3611111111111111,0.594059405940594,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,BAD_PRACTICE,SE_BAD_FIELD_STORE,2,0.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,797,28,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
1114,1226,4,4,0.75,0.3333333333333333,0.2272727272727272,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,847,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1114,1226,4,4,0.6388888888888888,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,847,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1114,1226,4,4,0.7870370370370371,0.3333333333333333,0.3181818181818182,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,847,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1168,1399,22,27,0.3704453441295546,0.0801186943620178,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,BAD_PRACTICE,DE_MIGHT_IGNORE,2,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,1398,1,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,open
1168,1399,22,27,0.945344129554656,0.0801186943620178,0.1333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0,0.0292099903103599,-1.0,0.0292099903103599,-1.0,1398,1,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,open
2410,2039,10,27,0.503731343283582,0.1472081218274111,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,2143,1,46,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,open
2410,2039,10,27,0.5522388059701493,0.1472081218274111,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,2143,1,46,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,open
2410,2039,10,27,0.6380597014925373,0.1472081218274111,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,2143,1,46,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,open
2410,2039,3,27,0.6107784431137725,0.0517241379310344,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,3,-1.0,0.0,0.0,-1.0,0.0,-1.0,819,1,589,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,open
1168,1399,18,27,0.9366336633663368,0.0606060606060606,0.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,1418,1,344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,open
1168,1399,18,27,0.8811881188118812,0.0606060606060606,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.125,0.0109808633082005,-0.75,0.0109808633082005,-1.0,1398,1,344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,open
1168,1399,18,27,0.8851485148514852,0.0606060606060606,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.125,0.0109808633082005,-0.75,0.0109808633082005,-1.0,1398,1,344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,open
1168,1399,18,27,0.8831683168316832,0.0606060606060606,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.0292099903103599,-1.0,0.0292099903103599,-1.0,1398,1,344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,open
2579,2059,6,5,0.4427480916030534,0.25,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,-1.0,0.25,0.0401785714285714,-0.5,0.0401785714285714,-1.0,2184,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
2579,2059,3,5,0.5043478260869565,0.2987012987012987,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
267,0,67,3,0.1620491374803973,0.2217090069284064,0.1714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.1774699424986931,0.2217090069284064,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.1897543125980136,0.2217090069284064,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.2041296393099843,0.2217090069284064,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.2164140094093047,0.2217090069284064,0.0560747663551401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.256926293779404,0.2217090069284064,0.075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.2880292733925771,0.2217090069284064,0.1578947368421052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.3044955567171981,0.2217090069284064,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.3167799268165185,0.2217090069284064,0.1052631578947368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.3397804495556717,0.2217090069284064,0.1071428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.3625196027182435,0.2217090069284064,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.3768949294302143,0.2217090069284064,0.1463414634146341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.3944066910611605,0.2217090069284064,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.4184526921066387,0.2217090069284064,0.1578947368421052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.4349189754312598,0.2217090069284064,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.4472033455305802,0.2217090069284064,0.2068965517241379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.4605331939362258,0.2217090069284064,0.1276595744680851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.4801359121798222,0.2217090069284064,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.4924202822791427,0.2217090069284064,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.5067956089911134,0.2217090069284064,0.1276595744680851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.5263983272347099,0.2217090069284064,0.0304568527918781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.5985363303711448,0.2217090069284064,0.0689655172413793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.6319916361735494,0.2217090069284064,0.1333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.650810245687402,0.2217090069284064,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.6630946157867225,0.2217090069284064,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.6774699424986932,0.2217090069284064,0.1363636363636363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.6960271824359645,0.2217090069284064,0.0923076923076923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.7219027705175117,0.2217090069284064,0.1714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.7373235755358076,0.2217090069284064,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.7516989022477784,0.2217090069284064,0.1363636363636363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.7702561421850497,0.2217090069284064,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.7846314688970204,0.2217090069284064,0.2608695652173913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.7958703606900157,0.2217090069284064,0.0625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.8324621014113958,0.2217090069284064,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.8468374281233665,0.2217090069284064,0.1276595744680851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.8664401463669629,0.2217090069284064,0.1463414634146341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.883951907997909,0.2217090069284064,0.1578947368421052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.9004181913225301,0.2217090069284064,0.1578947368421052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,67,3,0.9168844746471512,0.2217090069284064,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,184,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
