F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-HttpRequestBase,F3-Set<String>,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Arguments,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,category
11942,4052,45,12,0.8457446808510638,0.1733668341708542,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,-0.25,3856,33,514,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
11942,4052,45,12,0.8679078014184397,0.1733668341708542,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,-0.25,9287,33,514,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,close
11942,4052,45,12,0.3102836879432624,0.1733668341708542,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-0.25,9287,33,514,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,close
11942,4052,45,12,0.6897163120567376,0.1733668341708542,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-0.25,9287,33,514,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,close
3231,333,33,12,0.6666666666666666,0.5438066465256798,0.4117647058823529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.3333333333333333,0.4250676555271278,-0.3333333333333333,0.4250676555271278,1.0,2994,33,305,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
3231,333,33,12,0.7050610820244329,0.5438066465256798,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.3333333333333333,0.4250676555271278,-0.3333333333333333,0.4250676555271278,1.0,2994,33,305,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
3231,333,33,12,0.3699825479930192,0.5438066465256798,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,REC_CATCH_EXCEPTION,2,1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,1.0,9287,33,305,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,close
7863,2299,32,12,0.3757338551859099,0.4086687306501548,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,4560,33,518,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
7863,2299,11,5,0.3351955307262569,2.14,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,9350,0,156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,open
7545,2129,17,5,0.18796992481203,1.1517857142857142,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,9350,0,463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,open
12005,4122,7,2,0.7387387387387387,0.9591836734693876,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,1.0,5810,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
12309,4287,7,2,0.6926605504587156,0.5932203389830508,0.2916666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,1.0,5810,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
12005,4122,64,6,0.5163636363636364,0.4226190476190476,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.125,0.4250676555271278,-0.75,0.4250676555271278,0.3333333333333333,9350,0,833,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,open
12005,4122,64,6,0.8818181818181818,0.4226190476190476,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,0.3333333333333333,9350,0,833,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,close
12005,4122,64,6,0.8945454545454545,0.4226190476190476,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,0.3333333333333333,9350,0,833,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,open
7509,2120,15,3,0.3641791044776119,0.1291666666666666,0.0909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5810,0,262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7509,2120,15,3,0.4805970149253731,0.1291666666666666,0.1904761904761904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5810,0,262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
3629,562,14,3,0.5729166666666666,0.2291666666666666,0.3676470588235294,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,1971,0,110,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
7298,1978,8,1,0.7311557788944724,0.2054794520547945,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,0.3333333333333333,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.3333333333333333,4560,0,487,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
7298,1978,8,1,0.7412060301507538,0.2054794520547945,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,0.3333333333333333,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.3333333333333333,4643,0,487,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
7298,1978,8,1,0.5276381909547738,0.2054794520547945,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,REC_CATCH_EXCEPTION,2,0.3333333333333333,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,0.3333333333333333,3100,0,487,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
2781,99,61,18,0.4643776824034334,0.4078762306610408,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,0.0,4643,0,1099,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
2781,99,61,18,0.8283261802575107,0.4078762306610408,0.5384615384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,1.0,0.2,0.4250676555271278,-0.6,0.4250676555271278,0.0,4643,0,1099,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
2781,99,61,18,0.9210300429184548,0.4078762306610408,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.0,0.1677679897339876,-1.0,0.1677679897339876,0.0,4587,0,1099,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
2781,99,61,18,0.4317596566523605,0.4078762306610408,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.0,0.1677679897339876,-1.0,0.1677679897339876,0.0,4587,0,1099,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
7275,1973,9,5,0.4558823529411764,0.5789473684210527,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,4620,0,101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
3345,382,56,5,0.914519906323185,0.9088607594936708,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-0.6,1076,0,101,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,open
3345,382,56,5,0.243559718969555,0.9088607594936708,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-0.6,4569,0,101,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
3345,382,56,5,0.3419203747072599,0.9088607594936708,0.0909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-0.6,4643,0,101,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
3345,382,56,5,0.8583138173302107,0.9088607594936708,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-0.6,4631,0,101,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
3345,382,56,5,0.8899297423887588,0.9088607594936708,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-0.6,1076,0,101,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,open
7298,1978,6,5,0.9607843137254902,1.2,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,MT_CORRECTNESS,NO_NOTIFY_NOT_NOTIFYALL,3,-1.0,0.6666666666666666,0.1130436904174885,0.3333333333333333,0.1130436904174885,-1.0,4398,0,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
7298,1978,10,5,0.4496644295302013,0.6625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,4643,0,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7298,1978,10,5,0.3422818791946309,0.6625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-1.0,4643,0,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
3629,562,23,2,0.5558912386706949,0.5027027027027027,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,1492,0,68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
5679,1311,15,1,0.5177304964539007,0.2549019607843137,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,2990,0,118,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
5679,1311,15,1,0.4078014184397163,0.2549019607843137,0.0967741935483871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,2990,0,118,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
4597,988,5,9,0.855072463768116,0.5487804878048781,0.3875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,5810,0,210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4597,988,41,9,0.6243567753001715,0.1666666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,7619,0,490,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
7546,2129,3,21,0.1836228287841191,0.34765625,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,I18N,DM_DEFAULT_ENCODING,1,1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,1.0,10915,0,678,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,close
7546,2129,3,21,0.9069478908188584,0.34765625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,PERFORMANCE,DM_BOXED_PRIMITIVE_TOSTRING,1,1.0,1.0,0.1677679897339876,1.0,0.1677679897339876,1.0,4409,0,678,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
10273,3457,36,21,0.5406427221172023,0.4352159468438538,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.125,0.1130436904174885,-0.75,0.1130436904174885,-0.3333333333333333,10742,0,413,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
10273,3457,36,21,0.5138626339004411,0.4352159468438538,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.125,0.1130436904174885,-0.75,0.1130436904174885,-0.3333333333333333,10742,0,413,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
10273,3457,36,21,0.4310018903591682,0.4352159468438538,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-0.3333333333333333,7619,0,413,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
10273,3457,36,21,0.1115311909262759,0.4352159468438538,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-0.3333333333333333,10742,0,413,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
10273,3457,36,21,0.6994328922495274,0.4352159468438538,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-0.3333333333333333,5206,0,413,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
11540,3793,4,21,0.6111111111111112,0.76,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,11106,0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,open
8465,2703,4,21,0.4042553191489361,1.075,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,10146,0,101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,open
2847,153,34,21,0.5433526011560693,0.376940133037694,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,I18N,DM_DEFAULT_ENCODING,1,1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-0.2,2675,0,350,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
2847,153,34,21,0.0982658959537572,0.376940133037694,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-0.2,11106,0,350,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,open
2847,153,34,21,0.434971098265896,0.376940133037694,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,-0.2,5687,0,350,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
2847,153,34,21,0.4725433526011561,0.376940133037694,0.3181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,-0.2,5687,0,350,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
2847,153,34,21,0.4682080924855491,0.376940133037694,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,-0.2,1873,0,350,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4849,1098,18,21,0.1707317073170731,0.4702380952380952,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,0.0,10281,0,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,open
4849,1098,18,21,0.445993031358885,0.4702380952380952,0.7857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-0.3333333333333333,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,0.0,3668,0,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4849,1098,18,21,0.4216027874564459,0.4702380952380952,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-0.3333333333333333,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,0.0,5810,0,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
4849,1098,18,21,0.4355400696864111,0.4702380952380952,0.2678571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-0.3333333333333333,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,0.0,3668,0,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
3629,562,12,21,0.1818181818181818,0.641860465116279,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,24,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-0.6,10336,0,291,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,open
3629,562,12,21,0.3181818181818182,0.641860465116279,0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,-0.6,626,0,291,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
3629,562,12,21,0.9116161616161615,0.641860465116279,0.1142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,-0.6,626,0,291,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
3629,562,12,21,0.8762626262626263,0.641860465116279,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,-0.6,626,0,291,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
9761,3132,7,3,0.5825242718446602,0.76,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5810,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
9761,3132,7,3,0.7864077669902912,0.76,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,10146,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,open
9281,2974,9,4,0.6597222222222222,0.2424242424242424,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,1.0,5813,0,107,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
11540,3793,7,6,0.3803921568627451,0.2022471910112359,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5813,0,174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
