F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-URL,F3-Node,F3-String[],F3-Date,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,category
11398,2679,6,5,0.945945945945946,0.29,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,6636,12,215,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
11398,2679,6,5,0.8648648648648649,0.29,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,6636,12,215,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
11389,2678,8,5,0.8947368421052632,0.1739130434782608,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,6602,12,124,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
11389,2678,8,5,0.7960526315789473,0.1739130434782608,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,6602,12,124,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
11271,2639,15,21,0.9793650793650792,0.3256880733944954,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MT_CORRECTNESS,DC_PARTIALLY_CONSTRUCTED,2,1.0,1.0,0.0394444444444444,1.0,0.0394444444444444,1.0,3707,30,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11446,2693,7,21,0.4484848484848485,0.3846153846153846,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,1,1.0,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,1.0,3087,30,124,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11378,2677,9,21,0.5526315789473685,0.2564102564102564,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.3333333333333333,0.3518318831535469,-0.3333333333333333,0.3518318831535469,1.0,5516,30,129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
11446,2693,3,21,0.9138576779026216,0.6458333333333334,0.2037037037037037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,DM_EXIT,2,1.0,0.8333333333333334,0.0837600739859955,0.6666666666666666,0.0837600739859955,1.0,3707,30,92,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11419,2685,3,21,0.6829268292682927,0.3164556962025316,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,1.0,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,1.0,3707,30,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11419,2685,3,21,0.8699186991869918,0.3164556962025316,0.3846153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,1.0,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,1.0,3707,30,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11446,2693,4,21,0.8120300751879699,0.3146067415730337,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.5,0.0837600739859955,0.0,0.0837600739859955,1.0,3707,30,133,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8465,1639,28,4,0.6073619631901841,0.304147465437788,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,MALICIOUS_CODE,EI_EXPOSE_REP,2,1.0,0.3636363636363636,0.1653681910833421,-0.2727272727272727,0.1653681910833421,1.0,3707,14,300,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8465,1639,28,4,0.5,0.304147465437788,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,1.0,3707,14,300,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8465,1639,28,4,0.6840490797546013,0.304147465437788,0.3636363636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,1.0,3707,14,300,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8465,1639,28,4,0.4355828220858895,0.304147465437788,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,1.0,3707,14,300,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8465,1639,28,4,0.7576687116564417,0.304147465437788,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,1.0,3707,14,300,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11360,2675,12,4,0.6208791208791209,0.2366412213740458,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,1.0,3707,14,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
10175,2185,12,7,0.7625,0.9090909090909092,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.5,0.0837600739859955,0.0,0.0837600739859955,1.0,6675,18,89,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
10175,2185,12,7,0.8083333333333333,0.9090909090909092,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.5,0.0837600739859955,0.0,0.0837600739859955,1.0,6675,18,89,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
7569,1069,7,1,0.970873786407767,0.4262295081967213,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,3707,2,112,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7569,1069,7,1,0.9029126213592232,0.4262295081967213,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,3707,2,112,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7546,1065,3,21,0.1772486772486772,0.25,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,1.0,8812,24,121,1,0,0,0,1,0,0,0,1,0,0,0,1,1,close
7546,1065,3,21,0.9007936507936508,0.25,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,PERFORMANCE,DM_BOXED_PRIMITIVE_TOSTRING,1,1.0,1.0,0.0507433447509164,1.0,0.0507433447509164,1.0,2306,24,121,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
10273,2393,36,21,0.5425855513307984,0.4252491694352159,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.3333333333333333,0.0394444444444444,-0.3333333333333333,0.0394444444444444,-0.3333333333333333,8639,24,412,0,0,0,0,1,0,0,0,1,0,0,0,1,1,open
10273,2393,36,21,0.5158428390367553,0.4252491694352159,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.3333333333333333,0.0394444444444444,-0.3333333333333333,0.0394444444444444,-0.3333333333333333,8639,24,412,0,0,0,0,1,0,0,0,1,0,0,0,1,1,open
10273,2393,36,21,0.4334600760456273,0.4252491694352159,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-0.3333333333333333,5516,24,412,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
10273,2393,36,21,0.1121673003802281,0.4252491694352159,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-0.3333333333333333,8639,24,412,0,0,0,0,1,0,0,0,1,0,0,0,1,1,open
10273,2393,36,21,0.6977186311787072,0.4252491694352159,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,-0.3333333333333333,3103,24,412,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
11540,2729,4,21,0.6111111111111112,0.76,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-1.0,9003,24,62,0,0,0,0,1,0,0,0,0,0,0,0,1,1,open
8465,1639,4,21,0.4042553191489361,1.075,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,8043,24,101,0,0,0,0,0,0,0,0,1,0,0,0,1,1,open
4849,34,18,21,0.1707317073170731,0.4702380952380952,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,0.0,8178,24,231,0,0,0,0,0,0,0,0,1,0,0,0,1,1,open
4849,34,18,21,0.445993031358885,0.4702380952380952,0.7857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-0.3333333333333333,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,0.0,1565,24,231,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4849,34,18,21,0.4216027874564459,0.4702380952380952,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-0.3333333333333333,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,0.0,3707,24,231,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
4849,34,18,21,0.4355400696864111,0.4702380952380952,0.2678571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-0.3333333333333333,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,0.0,1565,24,231,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
12991,3347,12,21,0.1852791878172588,0.6325581395348837,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,23,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,0.6,8233,24,255,0,0,0,0,0,0,0,0,1,0,0,0,1,1,open
12991,3347,12,21,0.3223350253807107,0.6325581395348837,0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,1.0,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,0.6,3575,24,255,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
12991,3347,12,21,0.9137055837563453,0.6325581395348837,0.1176470588235294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,1.0,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,0.6,3575,24,255,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
12991,3347,12,21,0.8781725888324873,0.6325581395348837,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,1.0,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,0.6,3575,24,255,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
9761,2068,7,3,0.5825242718446602,0.76,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3707,10,29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
9761,2068,7,3,0.7864077669902912,0.76,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,8043,10,29,0,0,0,0,0,0,0,0,1,0,0,0,1,1,open
9281,1910,9,4,0.6597222222222222,0.2424242424242424,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,1.0,3710,4,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11540,2729,7,7,0.375,0.1865284974093264,0.1153846153846153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3710,10,171,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
11540,2729,7,7,0.5257352941176471,0.1865284974093264,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3710,10,171,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
6158,383,5,35,0.9069767441860463,0.2440944881889764,0.28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,1.0,1.0,0.0837600739859955,1.0,0.0837600739859955,1.0,1400,44,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
6158,383,5,35,0.7616279069767442,0.2440944881889764,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,1.0,1.0,0.0837600739859955,1.0,0.0837600739859955,1.0,1400,44,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
6158,383,5,35,0.4244186046511627,0.2440944881889764,0.046875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,1.0,1.0,0.0837600739859955,1.0,0.0837600739859955,1.0,1400,44,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
13761,3795,9,35,0.291044776119403,0.3809523809523809,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,9003,44,196,0,0,0,0,1,0,0,0,1,0,0,0,1,1,open
13761,3795,9,35,0.3070866141732283,0.4473684210526316,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,17,STYLE,BC_UNCONFIRMED_CAST,3,0.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,9003,44,203,0,0,0,0,1,0,0,0,1,0,0,0,1,1,open
13761,3795,5,35,0.4729729729729729,0.4761904761904761,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,9003,44,99,0,0,0,0,1,0,0,0,0,0,0,0,1,1,open
8465,1639,6,35,0.388235294117647,0.392156862745098,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,9003,44,42,0,0,0,0,1,0,0,0,0,0,0,0,1,1,open
11856,2846,112,35,0.5193452380952381,0.7503782148260212,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,0.2,1289,44,1412,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11856,2846,112,35,0.4806547619047619,0.7503782148260212,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,0.2,2459,44,1412,0,0,0,0,0,0,0,0,1,0,1,0,1,0,close
11856,2846,112,35,0.4955357142857143,0.7503782148260212,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,0.2,2459,44,1412,0,0,0,0,0,0,0,0,1,0,1,0,1,0,close
11856,2846,112,35,0.5074404761904762,0.7503782148260212,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.3636363636363636,0.1653681910833421,-0.2727272727272727,0.1653681910833421,0.2,8512,44,1412,0,0,1,0,1,0,0,1,1,0,1,0,1,1,open
11856,2846,112,35,0.2183779761904762,0.7503782148260212,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.5,0.0837600739859955,0.0,0.0837600739859955,0.2,8512,44,1412,0,0,1,0,1,0,0,1,1,0,1,0,1,1,open
11981,3025,72,35,0.6216867469879518,0.3191056910569105,0.631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,1.0,1.0,0.0837600739859955,1.0,0.0837600739859955,1.0,4970,44,790,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8465,1639,1,35,0.8979591836734694,0.5384615384615384,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,5516,44,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
10182,2185,9,35,0.2733812949640288,0.7727272727272727,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,6446,44,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
9109,1877,18,14,0.5446827524575514,0.3449664429530201,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.3333333333333333,0.3518318831535469,-0.3333333333333333,0.3518318831535469,-1.0,3707,8,1026,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
9109,1877,18,14,0.1456657730116175,0.3449664429530201,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2857142857142857,0.3518318831535469,-0.4285714285714285,0.3518318831535469,-1.0,4196,8,1026,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
9796,2078,27,14,0.8610662358642972,0.4841269841269841,0.7777777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-0.6,3707,8,1131,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
9796,2078,27,14,0.8804523424878837,0.4841269841269841,0.7777777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-0.6,3707,8,1131,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
9796,2078,27,14,0.1631663974151858,0.4841269841269841,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2857142857142857,0.3518318831535469,-0.4285714285714285,0.3518318831535469,-0.6,4649,8,1131,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
9796,2078,27,14,0.1421647819063005,0.4841269841269841,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2857142857142857,0.3518318831535469,-0.4285714285714285,0.3518318831535469,-0.6,1163,8,1131,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
9796,2078,27,14,0.1340872374798061,0.4841269841269841,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,-0.6,9003,8,1131,1,0,1,0,1,0,0,1,1,0,1,0,1,1,open
11981,3025,7,14,0.8267716535433071,0.4615384615384615,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2857142857142857,0.3518318831535469,-0.4285714285714285,0.3518318831535469,-1.0,3844,8,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
7860,1235,5,14,0.7131782945736435,0.367816091954023,0.275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.3333333333333333,0.3518318831535469,-0.3333333333333333,0.3518318831535469,-1.0,1249,15,131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
11952,3005,30,2,0.7541899441340782,0.598705501618123,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-1.0,3707,0,379,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
11952,3005,30,2,0.8081936685288641,0.598705501618123,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-1.0,3707,0,379,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
