F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-snazy@snazy.de,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
9494,1524,42,32,0.699659429544487,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.4738186462324393,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.9412515964240102,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.3038527032779906,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.0693912303107705,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.1774513977579111,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.136355896126011,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.8048105576841209,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.9040017028522777,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.928054491272882,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.4353625656307648,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.3288633461047254,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.3433375904640272,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.3561089825457642,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
9494,1524,42,32,0.3676032354193274,0.0910293728499603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
4395,525,16,32,0.4435483870967742,0.1878453038674033,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,8011,0,464,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,open
4395,525,16,32,0.9032258064516128,0.1878453038674033,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,61,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.1111111111111111,0.0653943199930746,-0.6666666666666666,0.0653943199930746,-1.0,6694,0,464,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,open
4395,525,16,32,0.9637096774193548,0.1878453038674033,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,61,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.1111111111111111,0.0653943199930746,-0.6666666666666666,0.0653943199930746,-1.0,4406,0,464,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,open
10289,1651,5,32,0.7875,0.918918918918919,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.1,0.0653943199930746,-0.8,0.0653943199930746,-1.0,9045,0,102,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,open
5235,700,25,32,0.0832420591456736,0.0677731673582296,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,4206,0,1064,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,open
5235,700,25,32,0.3313253012048193,0.0677731673582296,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,8011,0,1064,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,open
11242,1783,18,32,0.765625,0.3801652892561983,0.2083333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,6721,0,94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,open
11242,1783,18,32,0.59375,0.3801652892561983,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,8011,0,94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,open
5258,703,1,4,0.9375,1.5294117647058822,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.054411266302256,-0.6444444444444445,0.054411266302256,-1.0,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5258,703,1,4,0.8974358974358975,1.4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.054411266302256,-0.6444444444444445,0.054411266302256,-1.0,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5258,703,1,4,0.9230769230769232,1.4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.054411266302256,-0.6444444444444445,0.054411266302256,-1.0,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5258,703,1,4,0.9487179487179488,1.4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.054411266302256,-0.6444444444444445,0.054411266302256,-1.0,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
4351,518,8,325,0.2767857142857143,0.2179487179487179,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,3,0.0,0.2142857142857142,0.0352035967052202,-0.5714285714285714,0.0352035967052202,-1.0,2619,2465,62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,open
4351,518,8,325,0.2767857142857143,0.2179487179487179,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.054411266302256,-0.6444444444444445,0.054411266302256,-1.0,2619,2465,62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,open
4979,631,6,325,0.1335616438356164,0.0468085106382978,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,4936,2465,418,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,open
1846,26,53,325,0.4279877425944842,0.079646017699115,0.4545454545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.0719424460431654,0.054411266302256,-0.8489208633093526,0.054411266302256,-0.1428571428571428,2419,2465,914,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,close
1846,26,53,325,0.1082737487231869,0.079646017699115,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,481,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-0.1428571428571428,2419,2465,914,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,close
1846,26,53,325,0.3207354443309499,0.079646017699115,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-0.1428571428571428,2419,2465,914,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,close
3274,320,9,325,0.2567901234567901,0.0939393939393939,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,481,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2980,2465,512,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,close
3641,400,12,325,0.1126516464471403,0.0932754880694143,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,BAD_PRACTICE,DE_MIGHT_IGNORE,2,1.0,0.2222222222222222,0.278234513135999,-0.5555555555555556,0.278234513135999,1.0,1909,2465,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,400,12,325,0.2980935875216637,0.0932754880694143,0.9411764705882352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.0384615384615384,0.054411266302256,-0.9230769230769232,0.054411266302256,1.0,1559,2465,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,400,12,325,0.5251299826689775,0.0932754880694143,0.9375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,481,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.0384615384615384,0.054411266302256,-0.9230769230769232,0.054411266302256,1.0,1559,2465,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,400,12,325,0.279896013864818,0.0932754880694143,0.2058823529411764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,1.0,0.5,0.1980530554470092,0.0,0.1980530554470092,1.0,1909,2465,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,400,12,325,0.7391681109185442,0.0932754880694143,0.2916666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,1.0,0.5,0.1980530554470092,0.0,0.1980530554470092,1.0,1909,2465,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,400,12,325,0.5086655112651647,0.0932754880694143,0.21875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,481,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,1.0,0.5,0.1980530554470092,0.0,0.1980530554470092,1.0,1909,2465,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3291,323,0,325,0.1728723404255319,0.0924092409240924,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,UMAC_UNCALLABLE_METHOD_OF_ANONYMOUS_CLASS,1,-1.0,0.05,0.1980530554470092,-0.9,0.1980530554470092,-1.0,4902,2465,117,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,open
1732,0,167,325,0.6803290730130748,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,167,325,0.7251358895254885,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,167,325,0.6737182312325547,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,167,325,0.6541795210812399,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,167,325,0.2146319964742177,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,167,325,0.1978845306302336,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,167,325,0.7433524313206993,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,481,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,167,325,0.1504333774056118,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,481,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.1363636363636363,0.0653943199930746,-0.7045454545454546,0.0653943199930746,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,167,325,0.879682679594535,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.1363636363636363,0.0653943199930746,-0.7045454545454546,0.0653943199930746,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,167,325,0.9975025708829146,0.200210970464135,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.1363636363636363,0.0653943199930746,-0.7045454545454546,0.0653943199930746,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.1208153706956197,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0719424460431654,0.054411266302256,-0.8489208633093526,0.054411266302256,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.3191228910532758,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.0124008728511363,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.0352035967052202,-1.0,0.0352035967052202,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.012773431262973,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,2,0.0,0.0,0.0352035967052202,-1.0,0.0352035967052202,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.0019160146894459,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.1,0.0352035967052202,-0.8,0.0352035967052202,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.6753951780296982,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.6762467401138964,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.3191228910532758,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.3636702325828942,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.3640427909947309,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.9527915269572622,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.9531640853690988,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.9540688700835596,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.3519612539251689,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,481,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1732,0,118,325,0.3446165309489595,0.0626764539808018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.0384615384615384,0.054411266302256,-0.9230769230769232,0.054411266302256,-1.0,12043,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
