F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
3150,0,186,345,0.8276140900591298,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8164451407489766,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8282710870773741,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8289280840956184,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8295850811138626,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8302420781321069,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8308990751503512,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8315560721685955,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8322130691868398,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8328700662050842,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8335270632233285,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8341840602415728,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8171021377672208,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.834841057259817,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8354980542780613,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8361550512963056,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8368120483145499,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8374690453327942,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8381260423510386,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8387830393692829,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8394400363875272,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8400970334057715,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8407540304240158,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8177591347854652,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.84141102744226,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8420680244605043,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8427250214787487,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.843382018496993,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8440390155152373,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8446960125334816,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8453530095517259,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8184161318037095,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8190731288219538,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8197301258401981,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8203871228584424,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8210441198766867,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8157881437307323,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8896245009349573,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8939202506696315,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8519229797341689,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.9004902208520746,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.9051397382119574,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.917622681558599,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.922120584221964,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8022438975084651,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.2388059701492537,0.7658131194859842,-0.5149253731343284,0.7658131194859842,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.9267701015818468,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.9387982008389346,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.9357659069085764,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.9445595593066156,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8641026936877748,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8677919846363774,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3150,0,186,345,0.8721382726032243,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.108695652173913,0.1947702742632286,-0.7608695652173914,0.1947702742632286,-1.0,10625,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3325,57,0,345,0.6236559139784946,0.7708333333333334,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,CORRECTNESS,UMAC_UNCALLABLE_METHOD_OF_ANONYMOUS_CLASS,1,-1.0,0.1818181818181818,0.4303723722233141,-0.6363636363636364,0.4303723722233141,-1.0,175,2926,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
3325,57,0,345,0.7741935483870968,0.7708333333333334,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,CORRECTNESS,UMAC_UNCALLABLE_METHOD_OF_ANONYMOUS_CLASS,1,-1.0,0.1818181818181818,0.4303723722233141,-0.6363636363636364,0.4303723722233141,-1.0,175,2926,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
3325,57,0,345,0.9247311827956988,0.7708333333333334,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,CORRECTNESS,UMAC_UNCALLABLE_METHOD_OF_ANONYMOUS_CLASS,1,-1.0,0.1818181818181818,0.4303723722233141,-0.6363636363636364,0.4303723722233141,-1.0,175,2926,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
3423,79,4,345,0.9262295081967212,0.2564102564102564,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,-1.0,0.0549450549450549,0.7658131194859842,-0.8791208791208791,0.7658131194859842,-1.0,273,2926,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
3423,79,4,345,0.9344262295081968,0.2564102564102564,0.7222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,-1.0,0.0549450549450549,0.7658131194859842,-0.8791208791208791,0.7658131194859842,-1.0,273,2926,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
3288,50,33,345,0.4928,0.074656188605108,0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,479,MT_CORRECTNESS,RV_RETURN_VALUE_OF_PUTIFABSENT_IGNORED,1,-1.0,0.0,0.2559230299614915,-1.0,0.2559230299614915,-1.0,1039,2926,472,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,open
3477,90,7,345,0.59375,0.1287878787878787,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,ICAST_IDIV_CAST_TO_DOUBLE,2,1.0,0.75,0.7658131194859842,0.5,0.7658131194859842,1.0,327,2926,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
3477,90,7,345,0.95625,0.1287878787878787,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,ICAST_IDIV_CAST_TO_DOUBLE,2,1.0,0.75,0.7658131194859842,0.5,0.7658131194859842,1.0,327,2926,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
3477,90,7,345,0.71875,0.1287878787878787,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,STYLE,ICAST_IDIV_CAST_TO_DOUBLE,2,1.0,0.75,0.7658131194859842,0.5,0.7658131194859842,1.0,327,2926,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
4186,223,3,345,0.3567961165048544,0.1766666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,479,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.2222222222222222,0.2016301015882386,-0.5555555555555556,0.2016301015882386,-1.0,1036,2926,349,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,open
6843,753,5,345,0.5483870967741935,0.4594594594594595,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,479,I18N,DM_CONVERT_CASE,3,1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,1.0,3693,2926,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
3181,15,8,148,0.4510869565217391,0.1969696969696969,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,3484,492,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,open
3181,15,8,148,0.3641304347826087,0.1969696969696969,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,3484,492,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,open
