F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-CFMetaData,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-type.toString().toLowerCase(),F3-boolean,F3-e.getKey().toLowerCase(),F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-BitSet,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-jakers@gmail.com,F71-benedict@apache.org,F71-marcuse@apache.org,F71-marcuse@spotify.com,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
3483,0,186,341,0.3910143023197048,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.3951837064739475,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.4364077424571689,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0538090665588517,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.073128821953808,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.1190908172032142,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0825289331379188,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0856496689745792,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0896548238742608,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0957093040885429,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.1251158167820623,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.1055406748538602,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.1011550793731013,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0769191893667559,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.1089098903320361,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.1118815383837873,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0926113104563602,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0691194555347787,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0654470106635669,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.5806842876636176,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.5777025319654319,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.1367438217011169,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6427957750037904,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.115227169353616,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6284934552989336,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6302117551928034,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6393718097740941,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6336483549805427,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.386230016340695,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6001819376358215,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.7606003941982109,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0714105220599383,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.779754384191641,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.7762335540169472,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.1818221198622472,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0468994794562086,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.5286299085257997,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.5266926096258486,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.5965757540023473,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6046646788295346,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0176991150442477,0.7759481653230883,-0.9646017699115044,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6191438823469955,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.2419265174104209,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6550260271895689,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6558346389043311,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.4024359427907212,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6581593975842726,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.5040683276898974,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.7723252640622631,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.7726790316874715,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.7735381816344065,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.5115479860514479,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.5119017536766564,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.0593824228028503,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,1,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.4533784808207409,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.4489311163895487,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.4586849951988679,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.4332642644160307,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.4338201849699297,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.6188911911861323,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.3524536311719816,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.3645322686612422,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.45489462778592,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.2080153636225805,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,186,341,0.2148885631980593,0.0964563314768345,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
