F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-getConfig().baseNameTerminator,F3-null,F3-byte[],F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-int,F3-Project.MSG_DEBUG,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-kevj@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-mclarke@unknown,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,category
5687,3691,41,399,0.8463796477495108,0.6052631578947368,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,7505,17,580,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,open
5687,3691,41,399,0.8317025440313112,0.6052631578947368,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,7505,17,580,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,open
5687,3691,41,399,0.8160469667318982,0.6052631578947368,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,7505,17,580,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,open
5687,3691,41,399,0.7749510763209393,0.6052631578947368,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,7505,17,580,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,open
787,989,28,399,0.3884816753926701,0.6797642436149313,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,425,17,1443,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,open
787,989,28,399,0.3832460732984293,0.6797642436149313,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,3,0.0,0.0,0.0,-1.0,0.0,-1.0,13082,17,1443,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,open
787,989,28,399,0.4513089005235602,0.6797642436149313,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,425,17,1443,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,open
787,989,28,399,0.4481675392670157,0.6797642436149313,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,3,0.0,0.0,0.0,-1.0,0.0,-1.0,13082,17,1443,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,open
787,989,28,399,0.4806282722513089,0.6797642436149313,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,5185,17,1443,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
787,989,28,399,0.3539267015706806,0.6797642436149313,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,1566,17,1443,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,open
787,989,28,399,0.2240837696335078,0.6797642436149313,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,1564,17,1443,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,open
787,989,28,399,0.2418848167539267,0.6797642436149313,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,1564,17,1443,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,open
13033,5215,13,399,0.9,0.1893939393939394,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,329,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,6683,17,88,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,open
4713,3509,7,399,0.7741935483870968,0.8813559322033898,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,4301,17,99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,open
4713,3509,7,399,0.8387096774193549,0.8813559322033898,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,4301,17,99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,open
496,265,4,399,0.6113445378151261,0.7741935483870968,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,2517,17,66,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
496,265,4,399,0.7647058823529411,0.7741935483870968,0.1148648648648648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,2517,17,66,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
6389,3983,56,399,0.3433260760341651,0.93734335839599,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,12856,17,1494,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,open
6389,3983,56,399,0.5471445319042036,0.93734335839599,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,5230,17,1494,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
6389,3983,56,399,0.8593200468933178,0.93734335839599,0.7586206896551724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,11523,17,1494,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,open
6389,3983,56,399,0.3493552168815944,0.93734335839599,0.4636363636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,329,MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,2,-1.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,13082,17,1494,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,open
6389,3983,56,399,0.5498241500586166,0.93734335839599,0.4636363636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,329,MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,2,-1.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,13082,17,1494,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,open
6389,3983,56,399,0.9835873388042204,0.93734335839599,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,329,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.0,0.0,-1.0,0.0,-1.0,13082,17,1494,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,open
5921,3801,42,399,0.6059957173447538,0.8141592920353983,0.7160493827160495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,329,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2727272727272727,0.159771610673744,-0.4545454545454545,0.159771610673744,0.5,5509,17,646,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,open
5921,3801,42,399,0.3426124197002141,0.8141592920353983,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,1.0,0.2727272727272727,0.159771610673744,-0.4545454545454545,0.159771610673744,0.5,5509,17,646,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,close
5921,3801,42,399,0.30406852248394,0.8141592920353983,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,1.0,0.2727272727272727,0.159771610673744,-0.4545454545454545,0.159771610673744,0.5,5509,17,646,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,close
5921,3801,42,399,0.3233404710920771,0.8141592920353983,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,1.0,0.2727272727272727,0.159771610673744,-0.4545454545454545,0.159771610673744,0.5,5509,17,646,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,close
8862,4643,3,399,0.6826923076923077,0.5084745762711864,0.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,8450,17,109,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,open
8862,4643,3,399,0.8942307692307693,0.5084745762711864,0.3846153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,8450,17,109,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,open
8862,4643,3,399,0.5,0.5084745762711864,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,8450,17,109,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,open
8862,4643,3,399,0.8557692307692307,0.5084745762711864,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,8450,17,109,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,open
446,172,45,399,0.5714285714285714,0.7621440536013401,0.5142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-0.6,1943,17,1580,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,open
446,172,45,399,0.5981067125645438,0.7621440536013401,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-0.6,1985,17,1580,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,close
446,172,45,399,0.6833046471600689,0.7621440536013401,0.1774193548387097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.0,0.0,-1.0,0.0,-0.6,1985,17,1580,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,open
446,172,45,399,0.6600688468158348,0.7621440536013401,0.44375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,329,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.0,0.0,-1.0,0.0,-0.6,7344,17,1580,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,open
446,172,45,399,0.9251290877796902,0.7621440536013401,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-0.6,2445,17,1580,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,open
13252,5278,12,399,0.7103174603174603,0.816,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,4020,17,108,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
13252,5278,12,399,0.6785714285714286,0.816,0.9473684210526316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,NN_NAKED_NOTIFY,2,-1.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,10735,17,108,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,open
13252,5278,12,399,0.9761904761904762,0.816,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,UW_UNCOND_WAIT,3,-1.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,1650,17,108,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
7450,4242,8,399,0.782608695652174,0.2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.0,0.0,-1.0,0.0,-1.0,7038,17,67,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,open
7718,4299,18,399,0.1848184818481848,0.7920792079207921,0.1481481481481481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,6781,17,612,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,open
7718,4299,18,399,0.4983498349834983,0.7920792079207921,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,329,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,7306,17,612,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,open
7718,4299,18,399,0.4760726072607261,0.7920792079207921,0.1071428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,329,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,7306,17,612,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,open
7718,4299,18,399,0.2277227722772277,0.7920792079207921,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,2,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,1549,17,612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
7718,4299,18,399,0.504950495049505,0.7920792079207921,0.7619047619047619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,329,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,7306,17,612,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,open
7718,4299,18,399,0.5511551155115512,0.7920792079207921,0.6153846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,5323,17,612,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
7718,4299,18,399,0.396039603960396,0.7920792079207921,0.3348214285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,5323,17,612,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
10488,4728,22,399,0.457286432160804,0.6532846715328468,0.5943396226415094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,CORRECTNESS,INT_BAD_COMPARISON_WITH_INT_VALUE,1,-1.0,0.0,0.0130208333333333,-1.0,0.0130208333333333,-1.0,3999,17,1271,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
10488,4728,22,399,0.8241206030150754,0.6532846715328468,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,12068,17,1271,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,open
10488,4728,22,399,0.892462311557789,0.6532846715328468,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,10817,17,1271,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,open
11183,4768,4,399,0.513888888888889,0.3333333333333333,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,10771,17,80,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,open
5511,3646,19,399,0.5545556805399325,0.5695067264573991,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,10735,17,767,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,open
5511,3646,19,399,0.5555555555555556,0.5695067264573991,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,5170,17,767,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
5511,3646,19,399,0.5634295713035871,0.5695067264573991,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,5170,17,767,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
5511,3646,19,399,0.6031496062992127,0.5695067264573991,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,11857,17,767,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,open
5511,3646,19,399,0.6593175853018373,0.5695067264573991,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,2165,17,767,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,open
5511,3646,19,399,0.2598425196850393,0.5695067264573991,0.6785714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,329,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.0655737704918032,0.159771610673744,-0.8688524590163934,0.159771610673744,-1.0,12929,17,767,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,open
5511,3646,19,399,0.4225721784776903,0.5695067264573991,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,329,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,12929,17,767,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,open
7350,4208,19,399,1.528436018957346,0.6944444444444444,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.0655737704918032,0.159771610673744,-0.8688524590163934,0.159771610673744,-1.0,6938,17,286,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,open
3090,2861,10,399,0.2097560975609756,0.3923076923076923,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,2678,17,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
3090,2861,10,399,0.8331707317073171,0.3923076923076923,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,2678,17,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
3090,2861,10,399,0.7902439024390244,0.3923076923076923,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,2678,17,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
9417,4671,4,399,0.9277859237536656,0.7111111111111111,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,10817,17,538,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,open
9417,4671,4,399,0.9912023460410556,0.7111111111111111,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,4211,17,538,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,open
7332,4207,7,399,0.5852272727272727,0.1439393939393939,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,6920,17,37,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,open
